date,open,high,low,close,volume
201708140200 ,4087,4099.99,4060,4077.53,792.79
201708140300 ,4077.53,4079.23,3985.01,3996.29,812.08
201708140400 ,3996.29,4049.96,3986.68,4041.54,308.11
201708140500 ,4041.54,4059.2,4024.58,4030.58,278.6
201708140600 ,4030.58,4075,4030.58,4075,350.05
201708140700 ,4075,4094.34,4070.03,4070.8,321.43
201708140800 ,4070.8,4142.7,4070.8,4133.86,612.16
201708140900 ,4133.86,4195,4127.67,4195,673.31
201708141000 ,4195,4216,4156.04,4190.12,785.59
201708141100 ,4190.12,4207.9,4131.04,4165.01,459.21
201708141200 ,4165.01,4209,4139.02,4200,544.06
201708141300 ,4200,4275,4194.23,4250.09,1376.85
201708141400 ,4250.09,4297.41,4245,4263.29,1559.81
201708141500 ,4263.29,4309.97,4200,4247.01,1536.38
201708141600 ,4247.01,4289.98,4220.23,4289,1053.14
201708141700 ,4289,4328,4257,4291.74,1794.77
201708141800 ,4291.74,4302.24,4277.49,4289.1,1125.71
201708141900 ,4289.1,4289.1,4216.03,4224.99,1334.78
201708142000 ,4224.99,4271.99,4221.28,4262.99,615.93
201708142100 ,4262.99,4291,4257.91,4290.63,904.08
201708142200 ,4290.63,4291,4205.01,4256.99,908.68
201708142300 ,4256.99,4324.98,4250.86,4320.6,935
201708150000 ,4320.6,4369.69,4320,4354.88,1253.06
201708150100 ,4354.88,4369,4325.62,4369,1023.72
201708150200 ,4369,4420,4363.05,4407.95,1448.69
201708150300 ,4407.95,4434.42,4384.78,4412,986.2
201708150400 ,4412,4428.44,4344.01,4369.76,1336.18
201708150500 ,4369.76,4391.66,4369.01,4384.82,408.28
201708150600 ,4384.82,4384.82,4203.04,4251.99,1542.31
201708150700 ,4251.99,4305.65,4235.61,4305.65,562.49
201708150800 ,4305.65,4333.97,4210.98,4230.03,611.62
201708150900 ,4230.03,4261.81,4095,4146.04,1484.18
201708151000 ,4146.04,4146.04,3944.65,4063.35,2330.45
201708151100 ,4063.35,4160.52,4014.38,4137.58,969.12
201708151200 ,4137.58,4154.26,4032.68,4069.56,1085.53
201708151300 ,4069.56,4089.96,3955,3968.5,1351.72
201708151400 ,3968.5,3968.8,3807.14,3905,3870.22
201708151500 ,3905,4054.97,3880,3989.76,2060.77
201708151600 ,3989.76,4094.13,3960.01,4084.03,1317.02
201708151700 ,4084.03,4123,4057.56,4111.53,1479.07
201708151800 ,4111.53,4182.69,4059.01,4082.83,1709.98
201708151900 ,4082.83,4104.98,4035.49,4057,1140.12
201708152000 ,4057,4071.62,3985,4071.6,1158.37
201708152100 ,4071.6,4156,4057.6,4138.37,1035.04
201708152200 ,4138.37,4212,4138.36,4185.2,1139.3
201708152300 ,4185.2,4195.24,4142.08,4159.93,669.18
201708160000 ,4159.93,4200.36,4115.04,4135.69,836.02
201708160100 ,4135.69,4167.49,4056.87,4150.99,1021.28
201708160200 ,4150.99,4152.06,4029.35,4039.19,709.71
201708160300 ,4039.19,4094.98,4039.19,4072.86,462.95
201708160400 ,4072.86,4077,4033.97,4049.46,481.7
201708160500 ,4049.46,4049.48,3959.52,3988.17,889.24
201708160600 ,3988.17,4065.21,3928.82,4051.88,841.24
201708160700 ,4051.88,4114.9,4051.88,4072.6,505.74
201708160800 ,4072.6,4169.95,4053.3,4164.36,515.07
201708160900 ,4164.36,4165,4117.89,4141,263.72
201708161000 ,4141,4155,4089.94,4090.02,313.73
201708161100 ,4090.02,4102.4,4061.71,4079.77,426.82
201708161200 ,4079.77,4131.59,4040.01,4129.88,584.82
201708161300 ,4129.88,4130.42,4102.48,4128.84,477.81
201708161400 ,4128.84,4129,4099.26,4117,507.37
201708161500 ,4117,4330.89,4116.99,4304.99,2243.64
201708161600 ,4304.99,4373.99,4275,4293.53,1412.68
201708161700 ,4293.53,4320,4272.77,4285.02,635.97
201708161800 ,4285.02,4302.89,4254,4302.85,952.85
201708161900 ,4302.85,4310.09,4279,4301,864.91
201708162000 ,4301,4349,4301,4348,850.23
201708162100 ,4348,4349.98,4305,4314,861.84
201708162200 ,4314,4325,4282.98,4324.99,555.42
201708162300 ,4324.99,4385.5,4320.54,4370.01,728.24
201708170000 ,4370.01,4397,4334.02,4355.23,1065.42
201708170100 ,4355.23,4374.05,4305.6,4337.7,578.29
201708170200 ,4337.7,4337.7,4302.84,4333.01,543.9
201708170300 ,4333.01,4335.08,4232.44,4280.01,871.79
201708170400 ,4280.01,4320,4238.01,4303.06,436.56
201708170500 ,4303.06,4325.88,4273.32,4314.8,348.65
201708170600 ,4314.8,4326.97,4300,4310,275.72
201708170700 ,4310,4340,4286,4340,429.23
201708170800 ,4340,4360,4338.7,4355.7,366.79
201708170900 ,4355.7,4440,4354,4440,1189.6
201708171000 ,4440,4458.3,4415.67,4455.01,428.61
201708171100 ,4455.01,4469,4413.29,4415.01,473.87
201708171200 ,4415.01,4443.59,4405.52,4431,467.42
201708171300 ,4431,4467.98,4425,4467.98,569.97
201708171400 ,4467.98,4469,4437.65,4456.51,916.11
201708171500 ,4456.51,4457.91,4350,4350.63,1113.89
201708171600 ,4350.63,4360.82,4254.1,4346.01,2347.52
201708171700 ,4346.01,4350.96,4255,4268.02,1289.72
201708171800 ,4268.02,4288,4203.12,4234.25,1903.81
201708171900 ,4234.25,4319.99,4180,4315.62,1485.05
201708172000 ,4315.62,4336,4246.93,4323.25,998.97
201708172100 ,4323.25,4360.32,4313.16,4313.41,745.09
201708172200 ,4313.41,4339.02,4295.01,4320.01,532.6
201708172300 ,4320.01,4342.25,4275.01,4280.01,588.55
201708180000 ,4280.01,4322.14,4260.9,4260.91,476.48
201708180100 ,4260.91,4266.73,4200.35,4253.33,1148.25
201708180200 ,4253.33,4275,4250,4271.8,564.7
201708180300 ,4271.8,4297,4260.01,4269.99,309.3
201708180400 ,4269.99,4290,4240.79,4278.83,506.78
201708180500 ,4278.83,4319,4276.92,4295.11,577.78
201708180600 ,4295.11,4312.14,4266.08,4282.64,487.38
201708180700 ,4282.64,4304.28,4265.03,4300.25,317.69
201708180800 ,4300.25,4304.5,4259.99,4280.05,251.65
201708180900 ,4280.05,4299.99,4280.05,4299.99,230.29
201708181000 ,4299.99,4350,4299.98,4339.21,455.34
201708181100 ,4339.21,4345.42,4306.88,4318.83,310.52
201708181200 ,4318.83,4341,4293.79,4309,359.74
201708181300 ,4309,4310,4260.84,4280.75,479.54
201708181400 ,4280.75,4280.75,4227.97,4255.01,1118.16
201708181500 ,4255.01,4255.01,4211.92,4233.01,643.27
201708181600 ,4233.01,4271.91,4233,4244.48,658.12
201708181700 ,4244.48,4244.99,4130.05,4199.38,1766.66
201708181800 ,4199.38,4200,4101,4101,962.33
201708181900 ,4101,4121.69,4025,4121.67,2528.06
201708182000 ,4121.67,4121.67,4005,4014.4,1776.76
201708182100 ,4014.4,4067.66,3960.47,4064.87,2242.52
201708182200 ,4064.87,4142.19,4064.85,4110,1681.1
201708182300 ,4110,4111.14,4085.22,4101.72,880.41
201708190000 ,4101.72,4178.86,4101.71,4167.42,1081.62
201708190100 ,4167.42,4183.39,4140,4145,508.52
201708190200 ,4145,4175.68,4137.58,4175,361.64
201708190300 ,4175,4175,4118.49,4127.04,344.72
201708190400 ,4127.04,4149.99,4112.01,4112.47,277.63
201708190500 ,4112.47,4127.15,4062.62,4090.03,342.16
201708190600 ,4090.03,4097,4019.83,4019.84,324.48
201708190700 ,4019.84,4086.52,4000,4086.52,434.45
201708190800 ,4086.52,4091.26,4029,4042.83,238.65
201708190900 ,4042.83,4122,4030.59,4093.32,190.71
201708191000 ,4093.32,4096.91,4029,4058.19,314.67
201708191100 ,4058.19,4061.95,4001.07,4026.5,468.14
201708191200 ,4026.5,4150,4008.26,4126.95,572.73
201708191300 ,4126.95,4138.34,4078.8,4080,454.77
201708191400 ,4080,4100,4068.35,4070.01,373.81
201708191500 ,4070.01,4088.72,4011.07,4041.02,623.32
201708191600 ,4041.02,4077.55,4015,4040.06,565.32
201708191700 ,4040.06,4081.95,4040.02,4071.96,487.24
201708191800 ,4071.96,4099.75,4065,4099.75,394.6
201708191900 ,4099.75,4100,4076.89,4098.4,383.69
201708192000 ,4098.4,4129.98,4086.22,4128.76,547.57
201708192100 ,4128.76,4154.8,4125.1,4125.26,450.18
201708192200 ,4125.26,4171,4125.25,4156.8,369.46
201708192300 ,4156.8,4186.1,4155.1,4157.41,378.31
201708200000 ,4157.41,4157.43,4082.16,4120.21,659.77
201708200100 ,4120.21,4120.23,4048.94,4098,665.43
201708200200 ,4098,4118,4082.34,4108.12,194.5
201708200300 ,4108.12,4118.41,4078.48,4090.32,150.21
201708200400 ,4090.32,4101.6,4090.31,4098.99,140.56
201708200500 ,4098.99,4124.99,4095.15,4097.57,213.45
201708200600 ,4097.57,4107.05,4092.36,4098.55,194.02
201708200700 ,4098.55,4137.99,4096.24,4135,418.3
201708200800 ,4135,4137.95,4125.34,4137.95,172.32
201708200900 ,4137.95,4137.95,4089,4110,156.53
201708201000 ,4110,4127.46,4085.99,4086,140.93
201708201100 ,4086,4091.69,4052.3,4090.63,334
201708201200 ,4090.63,4115,4074.92,4114.03,270.95
201708201300 ,4114.03,4114.74,4065.45,4087.2,216.95
201708201400 ,4087.2,4097,4070.8,4094.74,201.55
201708201500 ,4094.74,4097.51,4071.47,4097.51,293.76
201708201600 ,4097.51,4102,4080,4100.99,406.7
201708201700 ,4100.99,4114.28,4091,4103.27,436.36
201708201800 ,4103.27,4132.39,4097.33,4132.39,310.01
201708201900 ,4132.39,4190.21,4132.39,4142.35,687.12
201708202000 ,4142.35,4146.01,4110.51,4125.01,333.71
201708202100 ,4125.01,4134.99,4112.89,4134.49,194.5
201708202200 ,4134.49,4148,4130.64,4144.92,241.47
201708202300 ,4144.92,4144.92,4044.52,4050.99,1283.7
201708210000 ,4050.99,4084,4050.99,4084,442
201708210100 ,4084,4089.99,4071.01,4078.28,298.59
201708210200 ,4078.28,4081.27,4045,4066.29,510.14
201708210300 ,4066.29,4069.28,4050,4066.02,263.88
201708210400 ,4066.02,4082.57,4065.97,4074.42,251.58
201708210500 ,4074.42,4074.42,3999,4012.68,1091.83
201708210600 ,4012.68,4019.94,3950.88,3992.04,823.23
201708210700 ,3992.04,4021.33,3992.04,4017.92,474.93
201708210800 ,4017.92,4063.87,4010.51,4063.81,495.92
201708210900 ,4063.81,4074.99,4040.68,4068.42,319.82
201708211000 ,4068.42,4072,4047.5,4072,298.15
201708211100 ,4072,4074.79,4024.25,4030.96,509.27
201708211200 ,4030.96,4043.89,4025.97,4034.9,379.49
201708211300 ,4034.9,4036.05,3990,3996.53,929.8
201708211400 ,3996.53,4015.78,3972.24,4010,651.4
201708211500 ,4010,4034.73,4009.99,4010.01,486.65
201708211600 ,4010.01,4019.72,3995,4002.4,524.86
201708211700 ,4002.4,4009.99,3990,3996.66,538.45
201708211800 ,3996.66,4003.32,3980,4000,458.38
201708211900 ,4000,4020,3999.09,4016,436.41
201708212000 ,4016,4018.37,3994.98,3997.99,530.33
201708212100 ,3997.99,4048.9,3994.89,4029.65,685.79
201708212200 ,4029.65,4029.92,4006.08,4011.01,365.3
201708212300 ,4011.01,4011.01,3985.1,4002,641.7
201708220000 ,4002,4002,3875.02,3891.97,2147.23
201708220100 ,3891.97,3940.01,3820,3850.01,2205.32
201708220200 ,3850.01,3907.78,3850,3884.99,881.65
201708220300 ,3884.99,3894.5,3835.31,3840.51,619.22
201708220400 ,3840.51,3840.53,3662.73,3662.74,2222.42
201708220500 ,3662.74,3793.95,3583.46,3780,2338.66
201708220600 ,3780,3856,3765.01,3816,1179.59
201708220700 ,3816,3820,3790,3820,443.49
201708220800 ,3820,3834.95,3812,3834.93,237.16
201708220900 ,3834.93,3960.62,3834.93,3945.67,508.72
201708221000 ,3945.67,3952.96,3900,3904.18,328.73
201708221100 ,3904.18,3926.9,3900,3924.96,350.2
201708221200 ,3924.96,4000,3924.96,3984.79,652.35
201708221300 ,3984.79,3985,3910,3910,513.21
201708221400 ,3910,3918.84,3867.78,3904.08,569.6
201708221500 ,3904.08,3934.1,3904.07,3914.01,461.27
201708221600 ,3914.01,3972,3898.37,3954.06,632.01
201708221700 ,3954.06,4012.49,3950,4005,1091.7
201708221800 ,4005,4145,4005,4101,1662.17
201708221900 ,4101,4141,4099,4127.01,746.4
201708222000 ,4127.01,4127.01,4057.36,4072.74,600.13
201708222100 ,4072.74,4101,4071,4100.01,313.57
201708222200 ,4100.01,4100.01,4050.01,4050.02,378.96
201708222300 ,4050.02,4099.91,4021.59,4092,798.73
201708230000 ,4092,4093.04,4070,4071.12,160.01
201708230100 ,4071.12,4125.11,4071.11,4125.11,501.35
201708230200 ,4125.11,4139.99,4058.26,4102.59,736.19
201708230300 ,4102.59,4126,4092,4106.01,544.78
201708230400 ,4106.01,4112,4080,4104.46,382.01
201708230500 ,4104.46,4106.04,4075.99,4088,229.01
201708230600 ,4088,4112.27,4083.05,4110.06,297.68
201708230700 ,4110.06,4115.98,4096,4115.97,197.56
201708230800 ,4115.97,4154.53,4108,4148.5,493.99
201708230900 ,4148.5,4235,4148.5,4226.86,784.3
201708231000 ,4226.86,4244.99,4206.59,4229.6,267.69
201708231100 ,4229.6,4231.91,4198.89,4222.86,261.33
201708231200 ,4222.86,4247.88,4205.53,4215,354.97
201708231300 ,4215,4215,4180.01,4202.87,473.11
201708231400 ,4202.87,4202.87,4179.38,4183.44,416.47
201708231500 ,4183.44,4210,4180,4209.29,393.91
201708231600 ,4209.29,4243.95,4209,4226,716.11
201708231700 ,4226,4226,4168,4175,718.68
201708231800 ,4175,4187.8,4160.04,4162,391.2
201708231900 ,4162,4162,4124.04,4124.04,639.55
201708232000 ,4124.04,4134.97,4080,4134.37,1129.18
201708232100 ,4134.37,4142.35,4091.7,4097.99,816.19
201708232200 ,4097.99,4145,4090.15,4143.02,446.66
201708232300 ,4143.02,4158.99,4138,4143.49,379.21
201708240000 ,4143.49,4159,4132.37,4141.01,345.12
201708240100 ,4141.01,4218,4134.9,4170.63,766.75
201708240200 ,4170.63,4198.99,4145.59,4148.95,513.21
201708240300 ,4148.95,4157.08,4112.76,4133.05,422.32
201708240400 ,4133.05,4143.29,4121.01,4143.27,259.31
201708240500 ,4143.27,4160.97,4134.61,4156.31,258.69
201708240600 ,4156.31,4172,4155.32,4164.88,153.22
201708240700 ,4164.88,4190,4164.3,4179.85,231.6
201708240800 ,4179.85,4210,4179.85,4210,220.6
201708240900 ,4210,4213,4179.19,4179.99,105.19
201708241000 ,4179.99,4187.23,4164.37,4187.23,136.97
201708241100 ,4187.23,4195,4171.06,4184.16,280.41
201708241200 ,4184.16,4193.03,4150,4171.46,302.51
201708241300 ,4171.46,4190,4166,4186.03,336.26
201708241400 ,4186.03,4238.88,4186.03,4238.88,971.08
201708241500 ,4238.88,4244,4216.37,4234.44,421.53
201708241600 ,4234.44,4242.73,4217,4217.03,429.79
201708241700 ,4217.03,4218.56,4200,4205.6,388.31
201708241800 ,4205.6,4230,4186.05,4230,429.69
201708241900 ,4230,4231,4214.85,4230.53,301.04
201708242000 ,4230.53,4235.36,4220.08,4234,390.16
201708242100 ,4234,4238.32,4223,4236.44,429.54
201708242200 ,4236.44,4334.91,4234.22,4329.99,1286.28
201708242300 ,4329.99,4349.99,4311.43,4312.03,866.13
201708250000 ,4312.03,4368.16,4312.02,4368.16,599.24
201708250100 ,4368.16,4368.99,4335.77,4350,436.7
201708250200 ,4350,4361,4330.33,4349.41,389.35
201708250300 ,4349.41,4349.42,4312.5,4344.01,458.79
201708250400 ,4344.01,4354.97,4325,4325.01,286.79
201708250500 ,4325.01,4329.89,4300.1,4324.47,345.68
201708250600 ,4324.47,4327.3,4302,4327.3,259.93
201708250700 ,4327.3,4348.49,4327.3,4340,217.11
201708250800 ,4340,4351,4314.54,4351,164.81
201708250900 ,4351,4361.28,4350.99,4361.05,132.82
201708251000 ,4361.05,4361.05,4342.99,4349.99,100.25
201708251100 ,4349.99,4355.62,4331.88,4346.4,138.4
201708251200 ,4346.4,4350.08,4337.19,4349.98,231.08
201708251300 ,4349.98,4350.33,4345.32,4350.33,262.08
201708251400 ,4350.33,4370,4350.32,4370,351.25
201708251500 ,4370,4449.99,4369.99,4418.04,1308.52
201708251600 ,4418.04,4450,4418.03,4450,505.6
201708251700 ,4450,4453.9,4405.01,4424.99,763.07
201708251800 ,4424.99,4441,4424.98,4440.95,309.98
201708251900 ,4440.95,4440.96,4300,4335.37,1428.53
201708252000 ,4335.37,4345.02,4284.01,4329.03,900.73
201708252100 ,4329.03,4360,4322.58,4343.06,658.58
201708252200 ,4343.06,4376.09,4327,4375.47,346.49
201708252300 ,4375.47,4375.47,4330,4360,311.64
201708260000 ,4360,4374.39,4360,4363.13,261.51
201708260100 ,4363.13,4363.13,4324.2,4331.99,423.11
201708260200 ,4331.99,4331.99,4300,4300.01,489.12
201708260300 ,4300.01,4319.76,4260.01,4310,431.87
201708260400 ,4310,4325.1,4309.99,4311.19,229.77
201708260500 ,4311.19,4321.2,4290.2,4319.78,239.57
201708260600 ,4319.78,4324.01,4313.07,4323.44,168.88
201708260700 ,4323.44,4350,4315,4341.94,155.17
201708260800 ,4341.94,4344,4327.77,4329.47,120.48
201708260900 ,4329.47,4329.5,4283.16,4305.78,170.95
201708261000 ,4305.78,4320,4305.6,4319.99,80.77
201708261100 ,4319.99,4319.99,4311,4311.01,83.53
201708261200 ,4311.01,4311.01,4265,4279,328.48
201708261300 ,4279,4296.84,4276.77,4286,234.74
201708261400 ,4286,4289.5,4275,4281.13,297.22
201708261500 ,4281.13,4299.89,4281.12,4297.43,420.6
201708261600 ,4297.43,4309.49,4288,4307.02,289.09
201708261700 ,4307.02,4308,4293.1,4300,213.57
201708261800 ,4300,4328.09,4295.59,4328.09,240.66
201708261900 ,4328.09,4353,4328.09,4336.69,365.22
201708262000 ,4336.69,4349.99,4334.26,4349.99,194.43
201708262100 ,4349.99,4349.99,4335.6,4336.28,181.82
201708262200 ,4336.28,4346.03,4331.85,4342.19,240.84
201708262300 ,4342.19,4349.84,4336.3,4344.32,261.91
201708270000 ,4344.32,4349,4335.75,4342.67,258.31
201708270100 ,4342.67,4392,4339.75,4388.37,380.91
201708270200 ,4388.37,4388.37,4354.78,4356.99,256.92
201708270300 ,4356.99,4359.99,4320.84,4323.82,489.67
201708270400 ,4323.82,4347.83,4323.82,4326,199.7
201708270500 ,4326,4333.6,4309.87,4330.99,250.17
201708270600 ,4330.99,4356.51,4330.98,4343.82,249.98
201708270700 ,4343.82,4352.26,4338,4338.67,115.71
201708270800 ,4338.67,4342.42,4330,4330.01,58.43
201708270900 ,4330.01,4339.21,4315.04,4318.09,161.16
201708271000 ,4318.09,4323.73,4315,4316.6,136.31
201708271100 ,4316.6,4344,4315.24,4341.99,219
201708271200 ,4341.99,4341.99,4315,4316.58,231.56
201708271300 ,4316.58,4338.09,4315,4322.73,261.78
201708271400 ,4322.73,4343.53,4322.73,4343.5,140.25
201708271500 ,4343.5,4349.12,4340,4345.01,197.13
201708271600 ,4345.01,4350,4340.22,4345.03,487.62
201708271700 ,4345.03,4354.99,4345.03,4351.78,380.12
201708271800 ,4351.78,4361.88,4345,4361.88,402.88
201708271900 ,4361.88,4362.99,4347.6,4362.97,274.32
201708272000 ,4362.97,4376,4360,4369.5,445.97
201708272100 ,4369.5,4370,4355,4365.04,399.04
201708272200 ,4365.04,4369,4352.33,4356.55,355
201708272300 ,4356.55,4358.67,4339.4,4340.11,679.88
201708280000 ,4340.11,4343.5,4301.37,4302.38,878.79
201708280100 ,4302.38,4319.96,4302,4310.62,353.42
201708280200 ,4310.62,4316.99,4308,4313.95,334.83
201708280300 ,4313.95,4316.11,4285,4291.64,372.09
201708280400 ,4291.64,4291.64,4200,4261.26,1153.13
201708280500 ,4261.26,4261.74,4229.99,4239.82,368.88
201708280600 ,4239.82,4266.49,4239.82,4266.01,195.49
201708280700 ,4266.01,4300,4264.26,4299.98,157.72
201708280800 ,4299.98,4306,4292.01,4292.42,208.65
201708280900 ,4292.42,4305.69,4282,4300.56,153.58
201708281000 ,4300.56,4315,4295.23,4314,258.23
201708281100 ,4314,4319.99,4313.85,4314.99,175.31
201708281200 ,4314.99,4316.22,4291.21,4295.04,305.68
201708281300 ,4295.04,4324,4291.05,4319.12,379.41
201708281400 ,4319.12,4319.12,4303.75,4311.9,405.63
201708281500 ,4311.9,4311.99,4285,4298,334.42
201708281600 ,4298,4325,4298,4325,535.37
201708281700 ,4325,4348.99,4324.99,4342.37,482.81
201708281800 ,4342.37,4342.37,4327.89,4330.02,471.17
201708281900 ,4330.02,4345,4330.01,4336,259.69
201708282000 ,4336,4342.4,4332.58,4339.98,250.99
201708282100 ,4339.98,4375,4339.54,4374.99,696.69
201708282200 ,4374.99,4396,4358.5,4373.5,831.04
201708282300 ,4373.5,4385,4366.78,4384.99,504.64
201708290000 ,4384.99,4389.79,4363.04,4371.46,428.83
201708290100 ,4371.46,4384.44,4370.06,4378.42,339.7
201708290200 ,4378.42,4378.42,4352.61,4377.49,321.75
201708290300 ,4377.49,4399,4377.48,4385.62,662.44
201708290400 ,4385.62,4392,4377.73,4389.47,260.8
201708290500 ,4389.47,4391.02,4370.32,4370.33,346.67
201708290600 ,4370.33,4371.95,4370.32,4371.25,158.6
201708290700 ,4371.25,4371.25,4350,4350.02,210.2
201708290800 ,4350.02,4370,4350.01,4366.8,265.28
201708290900 ,4366.8,4366.88,4350,4354.61,169.98
201708291000 ,4354.61,4367.93,4350,4366.65,183.31
201708291100 ,4366.65,4396.93,4366,4383.97,278.59
201708291200 ,4383.97,4434.97,4368.82,4434.97,647.73
201708291300 ,4434.97,4656.83,4426.09,4602.99,2749.57
201708291400 ,4602.99,4614.86,4550.03,4565.01,1390.25
201708291500 ,4565.01,4615,4558.48,4581.5,947.08
201708291600 ,4581.5,4584.97,4540,4559.97,707.2
201708291700 ,4559.97,4560,4534,4557.57,424.09
201708291800 ,4557.57,4580.46,4557.56,4569.84,438.23
201708291900 ,4569.84,4588.79,4558.47,4588.69,444.05
201708292000 ,4588.69,4614.57,4588.63,4592.05,1118.82
201708292100 ,4592.05,4643.92,4592.05,4615.72,834.96
201708292200 ,4615.72,4615.72,4586.96,4598.5,426.17
201708292300 ,4598.5,4611.49,4598.5,4599,422.24
201708300000 ,4599,4599.58,4572.84,4599.58,412.12
201708300100 ,4599.58,4634.95,4599.57,4617.59,606.73
201708300200 ,4617.59,4620.07,4597,4608.74,573.81
201708300300 ,4608.74,4614.1,4600.99,4608.03,315.87
201708300400 ,4608.03,4635.21,4597.77,4618.74,547.95
201708300500 ,4618.74,4628.49,4602.05,4617.64,293.19
201708300600 ,4617.64,4632.89,4615.01,4615.02,311.21
201708300700 ,4615.02,4617.02,4576.64,4580.62,386.65
201708300800 ,4580.62,4598.67,4575,4591.5,275.44
201708300900 ,4591.5,4591.5,4519.25,4535.05,473.47
201708301000 ,4535.05,4546.21,4500.55,4531.6,589.34
201708301100 ,4531.6,4564.33,4526.03,4550.82,298.8
201708301200 ,4550.82,4575.47,4550,4575.47,464.93
201708301300 ,4575.47,4575.47,4575,4575.01,355.19
201708301400 ,4575.01,4575.01,4551.72,4554.73,337.14
201708301500 ,4554.73,4574.37,4547.3,4573.73,473.56
201708301600 ,4573.73,4587.99,4573,4587.92,398.6
201708301700 ,4587.92,4587.99,4587,4587.76,352.99
201708301800 ,4587.76,4591,4574.9,4579.35,576.46
201708301900 ,4579.35,4579.36,4549,4550,523.46
201708302000 ,4550,4574.99,4545,4574.99,472.16
201708302100 ,4574.99,4578,4550,4578,594.85
201708302200 ,4578,4580.88,4570,4580.85,246.12
201708302300 ,4580.85,4591,4580.85,4581.98,350.61
201708310000 ,4581.98,4599.98,4580.85,4599.98,436.39
201708310100 ,4599.98,4629.16,4599.97,4614,661.45
201708310200 ,4614,4626.61,4600,4626.61,452.47
201708310300 ,4626.61,4635.21,4626.6,4630.01,511.55
201708310400 ,4630.01,4637.4,4627.39,4633.78,464.92
201708310500 ,4633.78,4637.96,4631.13,4637.96,333.55
201708310600 ,4637.96,4638.99,4610.26,4610.28,353.67
201708310700 ,4610.28,4630.28,4610.28,4625.8,196.92
201708310800 ,4625.8,4634.99,4616.65,4619.01,184.52
201708310900 ,4619.01,4624.69,4610,4622,299.58
201708311000 ,4622,4679.37,4622,4665.22,656.98
201708311100 ,4665.22,4699.99,4665.21,4699.99,410.04
201708311200 ,4699.99,4711.29,4682.49,4697.66,583.19
201708311300 ,4697.66,4726.94,4695.89,4726.94,809.43
201708311400 ,4726.94,4729.98,4700,4703.01,804.07
201708311500 ,4703.01,4711.2,4680.5,4705.33,701.29
201708311600 ,4705.33,4744.02,4705.33,4737.3,941.31
201708311700 ,4737.3,4738.99,4731.96,4738.01,744.26
201708311800 ,4738.01,4758.98,4735.1,4758.98,986.95
201708311900 ,4758.98,4769.03,4718.18,4727.1,1007.18
201708312000 ,4727.1,4743,4724.29,4743,464.55
201708312100 ,4743,4743.99,4740.34,4740.35,465.4
201708312200 ,4740.35,4743.7,4740.34,4743.7,383.88
201708312300 ,4743.7,4743.96,4740.51,4743.94,630.35
201709010000 ,4743.94,4765.49,4743.93,4765.49,532
201709010100 ,4765.49,4781.96,4765.49,4773.97,497.54
201709010200 ,4773.97,4773.97,4760.04,4766.47,374.63
201709010300 ,4766.47,4773.5,4751.73,4756.66,319.7
201709010400 ,4756.66,4756.66,4715.79,4715.8,619.88
201709010500 ,4715.8,4746.34,4715.79,4720.29,205.49
201709010600 ,4720.29,4732.07,4706,4732.07,525.06
201709010700 ,4732.07,4742.91,4732.07,4742.91,403.51
201709010800 ,4742.91,4789,4742.9,4789,418.12
201709010900 ,4789,4795.25,4788.99,4793.01,371.85
201709011000 ,4793.01,4800,4790.01,4800,543.48
201709011100 ,4800,4822,4771.96,4822,676.59
201709011200 ,4822,4867.27,4821,4857.03,859.6
201709011300 ,4857.03,4874.99,4831.11,4831.11,811.57
201709011400 ,4831.11,4838.05,4790,4822.49,1112.61
201709011500 ,4822.49,4839.95,4815,4839.88,557.19
201709011600 ,4839.88,4840,4830.01,4830.34,833.55
201709011700 ,4830.34,4844.99,4830.33,4844.94,969.71
201709011800 ,4844.94,4845.88,4835.67,4838.5,848.49
201709011900 ,4838.5,4875.98,4830,4871.83,1287.45
201709012000 ,4871.83,4920,4853.37,4883.69,1756.37
201709012100 ,4883.69,4887.59,4842,4869.99,865.01
201709012200 ,4869.99,4894.31,4869.98,4894.31,600.84
201709012300 ,4894.31,4948,4893.06,4947.99,674.32
201709020000 ,4947.99,4962,4929.07,4931.76,863.85
201709020100 ,4931.76,4974.81,4930,4967.32,809.82
201709020200 ,4967.32,4980,4885.14,4915.19,1062.18
201709020300 ,4915.19,4935.84,4823.93,4830.57,1185
201709020400 ,4830.57,4880.51,4830.47,4850.01,403.57
201709020500 ,4850.01,4850.01,4551.08,4628.11,2368.4
201709020600 ,4628.11,4774.99,4606.19,4768.1,1170.86
201709020700 ,4768.1,4824.51,4733.37,4769.9,480.27
201709020800 ,4769.9,4770,4672.89,4749.64,350.48
201709020900 ,4749.64,4752.68,4635,4698.92,464.7
201709021000 ,4698.92,4750,4650,4749.46,313.65
201709021100 ,4749.46,4764.79,4749.46,4750.65,335.66
201709021200 ,4750.65,4767.4,4651.01,4700.01,438.39
201709021300 ,4700.01,4723.91,4684.9,4704,320.27
201709021400 ,4704,4704,4500,4600,1852.67
201709021500 ,4600,4651.85,4520,4588.47,1491.9
201709021600 ,4588.47,4673,4588.47,4624,934.42
201709021700 ,4624,4690,4620,4672.61,635.84
201709021800 ,4672.61,4675,4631.4,4632.28,732.39
201709021900 ,4632.28,4658.82,4600,4650,471.77
201709022000 ,4650,4660,4551.51,4593.57,774.39
201709022100 ,4593.57,4610.91,4520,4544.95,845.28
