date,open,high,low,close,volume
2019082517,10061.51,10092.82,10047.97,10071.7,1238820.97
2019082516,10070,10134.69,10036,10061.51,1907754.65
2019082515,10058.57,10108.3,10053.29,10070,1401354.68
2019082514,10268.38,10268.38,9967.5,10058.57,8328396.2
2019082513,10322.02,10323,10233.43,10268.38,2568472.43
2019082512,10130.08,10374.85,10113.01,10322.02,6477115.65
2019082511,10147.97,10158.39,10101.24,10130.08,992320.91
2019082510,10156.75,10183.57,10126.99,10147.97,1007216.96
2019082509,10102.61,10159.75,10084.66,10156.75,2099914.41
2019082508,10122.49,10127.79,10066.97,10102.61,1092016.63
2019082507,10094.96,10147.94,10074.26,10122.49,1419169.18
2019082506,10074.86,10098.98,10042,10094.96,555142.75
2019082505,10036.83,10106.85,10034.95,10074.86,1330930.21
2019082504,10141.79,10150,10026.93,10036.83,1774742.31
2019082503,10131.51,10142,10084.6,10141.79,1279841.16
2019082502,10096.3,10174.99,10082.48,10131.51,1956748.85
2019082501,10132.14,10159.64,10041.94,10096.3,2066103.66
2019082500,10147.96,10170,10123.64,10132.14,2274079.79
2019082423,10180,10200,10121,10147.96,1894736.76
2019082422,10074.88,10216.46,9983.29,10180,6688275.98
2019082421,10106.51,10106.51,10062.76,10074.88,1890447.24
2019082420,10111.14,10153.26,10094.25,10106.51,2011892.88
2019082419,10071.01,10130.2,10065.01,10111.14,2138982.28
2019082418,10044.87,10090,10042.34,10071.01,1800513.94
2019082417,10070.68,10080.99,10037,10044.87,2030370.2
2019082416,9998,10092.92,9957.77,10070.68,4816726.23
2019082415,9993.01,10009,9963,9998,2690912.13
2019082414,9999.99,10023.74,9980.34,9993.01,5603186.75
2019082413,9997.75,10025,9987,9999.99,3445953.61
2019082412,10021.2,10021.2,9936.62,9997.75,3902527.37
2019082411,9993.16,10052.49,9990,10021.2,2341907.12
2019082410,9989.99,10011.89,9963.03,9993.16,2740003.57
2019082409,10120.52,10144.71,9886.26,9989.99,9682252.67
2019082408,10317.4,10317.73,10100,10120.52,6792734.21
2019082407,10325,10325,10261.57,10317.4,3292178.05
2019082406,10354.3,10365,10325,10325,1003859.82
2019082405,10351.01,10375,10331.57,10354.3,963444.57
2019082404,10371.73,10384,10341,10351.01,891992.51
2019082403,10354.09,10371.99,10305,10371.73,1853962.55
2019082402,10391.89,10393.12,10337.5,10354.09,2084763.8
2019082401,10417.01,10417.03,10385.08,10391.89,1342570.85
2019082400,10410.85,10429,10382,10417.01,2715065.31
2019082323,10384.74,10430,10379.43,10410.85,6963158.5
2019082322,10427.03,10451.94,10366.59,10384.74,5189448.59
2019082321,10360.01,10458.99,10355.32,10427.03,7944855.86
2019082320,10427.33,10430.55,10303,10360.01,8371513.71
2019082319,10426.11,10478,10389.6,10427.33,7852163.02
2019082318,10412.44,10427,10400.51,10426.11,2801418.8
2019082317,10405.3,10435,10397.5,10412.44,4487221.74
2019082316,10412.37,10430,10397.5,10405.3,3196578.48
2019082315,10416.02,10455,10385,10412.37,5318882.55
2019082314,10375.45,10448.6,10369.35,10416.02,4253021.51
2019082313,10216.72,10449.52,10176.65,10375.45,10237115.78
2019082312,10135.46,10218,10117.46,10216.72,2613735.06
2019082311,10136.05,10169.43,10094.47,10135.46,3977410.94
2019082310,10123.96,10154.94,10078.68,10136.05,1942759.16
2019082309,10170.88,10191.78,10121,10123.96,851838.47
2019082308,10236.99,10236.99,10170.01,10170.88,1009864.89
2019082307,10232.56,10250,10182.65,10236.99,1470379.06
2019082306,10142.07,10246,10111,10232.56,2274038.07
2019082305,10176.84,10180,10127,10142.07,1187537.36
2019082304,10154.59,10210,10145.02,10176.84,1961507.87
2019082303,10108.5,10166.37,10096.17,10154.59,1946930.49
2019082302,10096.88,10125,10064.99,10108.5,1302935.58
2019082301,10123.26,10134.56,10078.83,10096.88,1621337.31
2019082300,10107.15,10140,10035.84,10123.26,3770810.66
2019082223,10156.95,10167.88,10099.99,10107.15,4776388.42
2019082222,10142.89,10203.09,10142.89,10156.95,2621458.76
2019082221,10172.01,10175.74,10099.83,10142.89,3434028.04
2019082220,10166.92,10210,10153.11,10172.01,2443121.36
2019082219,10192.99,10217.5,10155,10166.92,3136222.86
2019082218,10161.57,10237.53,10155.82,10192.99,6730341.47
2019082217,10118.41,10199.99,10105.46,10161.57,5115476.17
2019082216,10107.11,10142.66,10059.44,10118.41,3605681.55
2019082215,10090,10175,10085.62,10107.11,4102820.19
2019082214,10116.27,10120.36,10050.01,10090,3171394.07
2019082213,10045,10145,10044.99,10116.27,4456625.36
2019082212,9961.65,10065.49,9940.73,10045,2654181.84
2019082211,10015.28,10015.28,9876,9961.65,4549218.43
2019082210,9977.13,10063.4,9977.13,10015.28,3750003.88
2019082209,9919.99,9989.33,9885.63,9977.13,1613072.53
2019082208,9964.01,9977.45,9895.94,9919.99,1961632.48
2019082207,9983.58,10006.69,9950.96,9964.01,1195322.62
2019082206,9966.98,10043.92,9869,9983.58,4034539.09
2019082205,9964.99,10023.87,9927.31,9966.98,1736677.45
2019082204,9866.1,10006.01,9850,9964.99,4702368.06
2019082203,9918.91,9937.89,9865.48,9866.1,4764153.72
2019082202,9811.86,9947.68,9759,9918.91,12618804.19
2019082201,10074.51,10079.73,9765,9811.86,15728944.44
2019082200,10130,10150,10034.79,10074.51,2749572.03
2019082123,10061.08,10136.78,9975,10130,5410614.11
2019082122,10039.99,10092.04,10029.26,10061.08,2429370.37
2019082121,10151.84,10178.11,10029.35,10039.99,4026514.73
2019082120,10105.96,10185.22,10100.42,10151.84,6652282.71
2019082119,10066.73,10124.56,10051.05,10105.96,4521941.86
2019082118,10100.01,10129,10063.03,10066.73,4008855.67
2019082117,10121,10134.99,10070.27,10100.01,3510358.94
2019082116,9973.34,10131.76,9841.59,10121,16650168.22
2019082115,10005.01,10067,9957.63,9973.34,6122085.61
2019082114,9939.67,10048,9934.03,10005.01,6862681.71
2019082113,9952.12,9973.59,9894.84,9939.67,6788471.91
2019082112,10155.99,10157.39,9884.3,9952.12,17201111.23
2019082111,10129.23,10162.74,10071.99,10155.99,2901804.69
2019082110,10185.01,10196.15,10042,10129.23,4835557.86
2019082109,10154.49,10220,10111.64,10185.01,2466196
2019082108,10112.33,10172.71,10110.49,10154.49,2038587
2019082107,10145.73,10196.83,10088.42,10112.33,3368295.93
2019082106,10214.99,10256.71,10078.55,10145.73,8324664.72
2019082105,10170,10267.72,10151,10214.99,5633857.02
2019082104,10290.05,10298.52,10123.87,10170,16548593.47
2019082103,10603,10624.99,10210.89,10290.05,21088593.17
2019082102,10679.86,10701.86,10567,10603,7925905.9
2019082101,10694.95,10710.67,10640,10679.86,3788102.51
2019082100,10769.09,10800,10674.53,10694.95,4374114.2
2019082023,10834.97,10843.95,10729.2,10769.09,3647705.16
2019082022,10790.54,10844,10766.5,10834.97,3907126.97
2019082021,10709.88,10835.44,10692,10790.54,5156102.19
2019082020,10731.6,10744.67,10652.36,10709.88,5693306.95
2019082019,10744.54,10760,10725,10731.6,2274501.25
2019082018,10753.64,10755,10712.17,10744.54,2215410.44
2019082017,10743.36,10774.52,10727.61,10753.64,1836206.07
2019082016,10729.89,10782.19,10714,10743.36,4414425.31
2019082015,10614.99,10742.57,10562.05,10729.89,5391320.45
2019082014,10651.01,10673.36,10567,10614.99,6370460.35
2019082013,10639.9,10694.42,10637.62,10651.01,1886910.1
2019082012,10707.73,10724.99,10631.72,10639.9,3268078.99
2019082011,10655.96,10712.21,10618.03,10707.73,2826387.24
2019082010,10701.5,10714.61,10650,10655.96,1278181.47
2019082009,10696.73,10713.59,10555.7,10701.5,5265635.72
2019082008,10819.05,10821.54,10659,10696.73,5494950.37
2019082007,10805.07,10833.9,10796.35,10819.05,2182565.6
2019082006,10762.8,10829.34,10736.01,10805.07,2304774.1
2019082005,10819.99,10819.99,10762.79,10762.8,1874048.64
2019082004,10785.01,10836.5,10780,10819.99,2383035.44
2019082003,10883.01,10885.15,10778.23,10785.01,6544017.92
2019082002,10879.96,10886.55,10845,10883.01,4844242.02
2019082001,10895.75,10930.08,10851.68,10879.96,4800938.49
2019082000,10920,10953,10877.5,10895.75,6447037.48
2019081923,10770.68,10938.76,10770.67,10920,15835959.02
2019081922,10713.03,10821.41,10713.01,10770.68,4932943.03
2019081921,10678.77,10742.97,10675.06,10713.03,3909034.49
2019081920,10699.83,10712.88,10630.01,10678.77,4042980.37
2019081919,10724.75,10840.29,10667,10699.83,10205391.52
2019081918,10717.57,10744.92,10705.87,10724.75,3111506.44
2019081917,10680.45,10719.97,10675.13,10717.57,2390448.45
2019081916,10717.59,10760,10655.64,10680.45,6241727.73
2019081915,10730.99,10733.99,10656.88,10717.59,5237296.48
2019081914,10715,10760.78,10699,10730.99,5351937.29
2019081913,10696,10727.5,10677.03,10715,3370644.32
2019081912,10692.59,10705.25,10633.65,10696,5042675.81
2019081911,10694.88,10790,10665,10692.59,6631227.15
2019081910,10670.39,10718,10670.38,10694.88,2168227.97
2019081909,10693,10740,10670,10670.39,1729162.54
2019081908,10731.03,10750.66,10673.9,10693,3257856.89
2019081907,10475,10743.89,10473.84,10731.03,18358561.76
2019081906,10361,10475,10356.51,10475,3182782.04
2019081905,10374.95,10391.97,10343.47,10361,1008832.31
2019081904,10403.7,10420,10367.95,10374.95,1190868.93
2019081903,10401.59,10412,10357,10403.7,1899874.84
2019081902,10348.89,10439,10348.89,10401.59,7398348.69
2019081901,10324.82,10374.35,10293.08,10348.89,2404511.41
2019081900,10315.48,10329.95,10265,10324.82,5151357.57
2019081823,10349.83,10366.05,10299.18,10315.48,3240811.06
2019081822,10422.14,10444.73,10308.85,10349.83,7681133.32
2019081821,10362.67,10425,10350,10422.14,1677056.82
2019081820,10375.28,10386.66,10318,10362.67,2320562.5
2019081819,10390.01,10417.2,10341.01,10375.28,2790830.29
2019081818,10394.85,10410,10365,10390.01,1664223.65
2019081817,10430.44,10449.97,10357.31,10394.85,2184132.37
2019081816,10399.12,10484.95,10397.24,10430.44,3666798.49
2019081815,10390,10453.22,10386.07,10399.12,2550991.79
2019081814,10440,10513.45,10386.54,10390,4140959.49
2019081813,10388.96,10510.21,10383.07,10440,7007863.92
2019081812,10410.16,10456.38,10367.7,10388.96,2903482.07
2019081811,10366.74,10440,10330.21,10410.16,2938955.56
2019081810,10190.15,10411.61,10172.6,10366.74,7493902.89
2019081809,10114.99,10239.28,10114.98,10190.15,1910888.19
2019081808,10142.31,10156.02,10100,10114.99,822203.67
2019081807,10169.19,10174.36,10116.1,10142.31,529878.7
2019081806,10141.41,10193.79,10138.78,10169.19,1218751.43
2019081805,10133.44,10154.08,10110,10141.41,939690.06
2019081804,10109.06,10141,10066.66,10133.44,2526372.39
2019081803,10161,10171.56,10106.25,10109.06,2396781.42
2019081802,10182.18,10200,10140.15,10161,1998044.01
2019081801,10218,10225,10151,10182.18,2052687.15
2019081800,10217.79,10274.91,10208.53,10218,2809898.35
2019081723,10232.06,10239.88,10181.84,10217.79,1888573.17
2019081722,10139.95,10234.66,10113.87,10232.06,2630438.38
2019081721,10078.94,10169.99,10067.59,10139.95,3155019.87
2019081720,10168.63,10181.83,10043.87,10078.94,4118702.34
2019081719,10174.26,10199,10153.49,10168.63,2230145.9
2019081718,10072.82,10222.98,9978,10174.26,6663050.65
2019081717,10282.38,10326.97,10032.64,10072.82,11064848.79
2019081716,10322,10365.99,10281,10282.38,1648434.79
2019081715,10314.01,10347.7,10243.84,10322,3857069.8
2019081714,10367.39,10369.56,10308.92,10314.01,1125575.53
2019081713,10335.17,10370.11,10290.45,10367.39,1917837.54
2019081712,10336.29,10378.16,10278.86,10335.17,2969357.9
2019081711,10380.01,10389.13,10329.61,10336.29,1734239.58
2019081710,10448.42,10448.42,10376.34,10380.01,963494.62
2019081709,10394.79,10453.77,10363.64,10448.42,1282182.08
2019081708,10360.05,10475.82,10317.87,10394.79,3946151.31
2019081707,10345.01,10388.12,10333.24,10360.05,1130836.99
2019081706,10383.17,10400,10333.98,10345.01,1466808.8
2019081705,10355.15,10394.6,10301,10383.17,1766671.39
2019081704,10301.71,10360,10265,10355.15,1563777.81
2019081703,10339.58,10378.42,10291.46,10301.71,1266557.11
2019081702,10399.82,10426,10310.72,10339.58,2448276.28
2019081701,10245.36,10400,10221.6,10399.82,2813117.59
2019081700,10352.78,10377.97,10213.09,10245.36,7159833.98
2019081623,10406.27,10454.12,10295.43,10352.78,3501697.6
2019081622,10445.49,10486.42,10275,10406.27,12391184.76
2019081621,10393.3,10449.53,10389.27,10445.49,2587856.66
2019081620,10468.24,10528.24,10360,10393.3,7265624.58
2019081619,10424.6,10499,10415.94,10468.24,4089951.71
2019081618,10412.21,10471,10399.29,10424.6,4750364.98
2019081617,10417.98,10539.9,10380,10412.21,12392005.59
2019081616,10398.84,10449.27,10321.01,10417.98,9680894.59
2019081615,10095.74,10475,10063.01,10398.84,17984709.01
2019081614,10118.05,10163.46,10043.64,10095.74,5364730.03
2019081613,10195.69,10215.33,10062.42,10118.05,4978559.81
2019081612,10147.31,10216.99,10115.56,10195.69,7959821.29
2019081611,10095,10232.44,9793.14,10147.31,18759133.35
2019081610,10088.33,10126.97,10038.26,10095,2487890.52
2019081609,10055.17,10136,10025.4,10088.33,3169957.09
2019081608,9924.98,10091.13,9870.01,10055.17,5564963.92
2019081607,9956.14,9987.17,9827.12,9924.98,6227231.79
2019081606,9882.05,10031.03,9844.65,9956.14,9607954.11
2019081605,10094.49,10137.53,9739.99,9882.05,23833365.83
2019081604,10319.59,10334.02,10081.83,10094.49,13122393.95
2019081603,10337.77,10344.23,10275.04,10319.59,3995232.88
2019081602,10347.99,10416.44,10320,10337.77,3421932.8
2019081601,10297.08,10388.87,10293.7,10347.99,3259822.04
2019081600,10300.01,10355.38,10240.17,10297.08,6498312.03
2019081523,10387.5,10420.02,10239.42,10300.01,13405170.49
2019081522,10339.9,10445,10320.97,10387.5,8798451.51
2019081521,10374.49,10417.02,10303,10339.9,9844083.32
2019081520,10097.38,10397,10081.17,10374.49,18652702.18
2019081519,10025.3,10138.86,10009.31,10097.38,4896400.52
2019081518,10015,10075,10006.91,10025.3,5334939.75
2019081517,10044.85,10049.99,9965.77,10015,5513340.93
2019081516,10092.6,10154.74,9994.07,10044.85,9385802.73
2019081515,10005.8,10113.88,9969.83,10092.6,7335657.02
2019081514,10011.91,10084.99,9946.03,10005.8,6828376.09
2019081513,9986.38,10040.01,9883.48,10011.91,7583931.46
2019081512,10151.05,10154.1,9898.88,9986.38,12317266.47
2019081511,10038.87,10197.23,10033.38,10151.05,10444257.48
2019081510,9951.51,10119.71,9930.57,10038.87,14348987
2019081509,9817.55,9976.8,9792,9951.51,7216914.28
2019081508,9839.24,9935,9770.37,9817.55,9726334.93
2019081507,9586.95,9878.63,9542.04,9839.24,17978164.42
2019081506,9681.58,9684.99,9470,9586.95,14922476.64
2019081505,9719.66,9762.81,9651.14,9681.58,7027691.65
2019081504,9814.54,9859.97,9613.89,9719.66,24308896.57
2019081503,9989.68,9994.96,9770,9814.54,11831742.71
2019081502,10048.3,10049.26,9874,9989.68,12160610.22
2019081501,10095.84,10096.71,9985,10048.3,7409633.18
2019081500,10025.86,10212.58,10015.05,10095.84,15253862.74
2019081423,10213.97,10218.65,9888.88,10025.86,24402008.94
2019081422,10186.69,10245,10170,10213.97,3910489.79
2019081421,10168.62,10245.67,10150,10186.69,7097364.03
2019081420,10110.36,10192.69,10091.26,10168.62,9435138.97
2019081419,10160.16,10213.2,10110,10110.36,7363605
2019081418,10208.76,10256.18,10134.32,10160.16,11803318.06
2019081417,10313.84,10320.22,10006.12,10208.76,40082135.36
2019081416,10461.89,10588.42,10292.89,10313.84,21915893.15
2019081415,10475.01,10542.41,10425.63,10461.89,5777176.84
2019081414,10560.35,10560.88,10410,10475.01,7728227.77
2019081413,10587.51,10628.27,10544,10560.35,6108575.71
2019081412,10520.41,10646.38,10512.4,10587.51,7089593.82
2019081411,10492.72,10539.73,10429.01,10520.41,3630511.7
2019081410,10464.9,10552.22,10464.9,10492.72,4224752.32
2019081409,10413.05,10487.8,10353,10464.9,5204148.98
2019081408,10562.35,10571,10378,10413.05,10730059.59
2019081407,10573.16,10596.78,10540,10562.35,1633844.37
2019081406,10565.01,10611.55,10560.86,10573.16,3944211.3
2019081405,10520.01,10570,10504.57,10565.01,3978732.52
2019081404,10597.83,10604.19,10520,10520.01,3616382.54
2019081403,10634.91,10640.39,10560,10597.83,3980600.65
2019081402,10559.97,10642.2,10467.77,10634.91,11512076.17
2019081401,10725.52,10775,10520,10559.97,27428163.15
2019081400,10854.92,10859.97,10725.52,10725.52,6986945.26
2019081323,10850.02,10897,10845.89,10854.92,4251156.76
2019081322,10855.01,10887.99,10820,10850.02,2831675.45
2019081321,10876.82,10882.65,10807.72,10855.01,6588908.02
2019081320,10894.99,10939.6,10876.82,10876.82,3580943.3
2019081319,10871.99,10917.21,10861.72,10894.99,3580044.82
2019081318,10858.89,10910,10836.84,10871.99,8801353.56
2019081317,10804.34,10870,10746,10858.89,12119185.45
2019081316,10890.95,10941.76,10804.33,10804.34,12618814.72
2019081315,10942.5,10964.85,10875,10890.95,7593188.8
2019081314,11104.57,11104.57,10870,10942.5,27416368.2
2019081313,11205.24,11223,11100,11104.57,10610076.09
2019081312,11244.01,11263.6,11194.34,11205.24,3062720.69
2019081311,11218.57,11271.22,11200.22,11244.01,1410306.68
2019081310,11276.16,11282.83,11157.87,11218.57,5153633.45
2019081309,11323.48,11323.48,11228,11276.16,4333207.31
2019081308,11338.86,11341.91,11296.39,11323.48,848403.5
2019081307,11344.01,11360,11279.11,11338.86,3024210.87
2019081306,11369.8,11369.8,11344,11344.01,703238.44
2019081305,11335.63,11373.09,11325,11369.8,1017152.18
2019081304,11385.36,11395,11321.26,11335.63,1877557.36
2019081303,11382.01,11391.86,11356,11385.36,1269356.09
2019081302,11394.83,11420,11376.07,11382.01,1719495.15
2019081301,11409.71,11438.39,11393.13,11394.83,3596404.46
2019081300,11389.28,11413.96,11350.01,11409.71,4279487.45
2019081223,11398.69,11401.32,11375,11389.28,2114089.5
2019081222,11390.01,11423.59,11375,11398.69,3804664.3
2019081221,11412.83,11420.02,11390,11390.01,2220803.31
2019081220,11435.22,11455.93,11405.86,11412.83,4281675.98
2019081219,11395.73,11437.11,11380,11435.22,2851351.31
2019081218,11401.15,11405,11361.96,11395.73,2120684.4
2019081217,11391.3,11423.95,11372.36,11401.15,4083198.94
2019081216,11377.4,11422.11,11359.23,11391.3,4631622.15
2019081215,11358.01,11380.99,11323.75,11377.4,2639781.1
2019081214,11365.87,11385,11346.58,11358.01,2342429.78
2019081213,11381.88,11398,11340,11365.87,3205999.76
2019081212,11315.81,11400.75,11222.4,11381.88,8259362.61
2019081211,11366.8,11371.97,11284.79,11315.81,2545301.77
2019081210,11345.28,11380,11333.35,11366.8,668947.91
2019081209,11355.87,11372.81,11329.64,11345.28,658031.05
2019081208,11395.47,11395.8,11292,11355.87,2296248.36
2019081207,11359.99,11418.39,11331.19,11395.47,2628153.01
2019081206,11382.05,11397.3,11321,11359.99,2485650.79
2019081205,11413.8,11435,11355,11382.05,2596791.79
2019081204,11425.41,11456.76,11400,11413.8,1621639.03
2019081203,11434.9,11449.41,11392.1,11425.41,2579897.55
2019081202,11484.41,11485.5,11413.17,11434.9,1745727.58
2019081201,11466.98,11515,11452.16,11484.41,1978252.25
2019081200,11540.76,11555.55,11438.72,11466.98,4610361.05
2019081123,11504,11585,11490.5,11540.76,7035015.87
2019081122,11499.85,11517.5,11471.02,11504,3664273.59
2019081121,11410,11560,11408.77,11499.85,8890854.97
2019081120,11360.12,11420,11283.93,11410,4461526.31
2019081119,11382.02,11388.96,11351,11360.12,1696834.03
2019081118,11360,11400,11355.26,11382.02,3235946.97
2019081117,11388.71,11395.01,11355.26,11360,3190232.17
2019081116,11366.44,11430.28,11353,11388.71,3741760.52
2019081115,11376.19,11400,11341.07,11366.44,1832912.92
2019081114,11384.9,11410.02,11357.41,11376.19,2018965.18
2019081113,11436.46,11458.67,11364.08,11384.9,3899832.62
2019081112,11461.38,11469.15,11397.66,11436.46,3075883.63
2019081111,11321.56,11466,11321.56,11461.38,3246303.25
2019081110,11333.81,11385.36,11306.84,11321.56,1557202.34
2019081109,11310.22,11371.91,11088.88,11333.81,11966967.91
2019081108,11344.2,11360,11260.49,11310.22,2132472.57
2019081107,11333.33,11347.01,11324.29,11344.2,501727.67
2019081106,11349.21,11369.17,11305,11333.33,1662938.88
2019081105,11345,11363,11335.36,11349.21,1192286.31
2019081104,11374.37,11394.98,11343,11345,1140373.73
2019081103,11346.38,11390,11343.58,11374.37,1313709.44
2019081102,11336.72,11362.12,11334.53,11346.38,1533606.32
2019081101,11370.64,11377.9,11326.55,11336.72,2321215.92
2019081100,11280.95,11420.02,11255.02,11370.64,5874364.62
2019081023,11284.99,11322.93,11280.95,11280.95,3107474.47
2019081022,11299.8,11306.13,11231,11284.99,3625888.12
2019081021,11309.91,11350,11231.24,11299.8,7607479.33
2019081020,11307,11360,11288.24,11309.91,3388025.31
2019081019,11350.78,11352.35,11237.82,11307,4314793.1
2019081018,11362.24,11373.67,11293.13,11350.78,5116731.82
2019081017,11337.04,11400,11240,11362.24,7190186.19
2019081016,11390.11,11394.17,11315,11337.04,4055638.03
2019081015,11381.78,11398.23,11350,11390.11,4152647.44
2019081014,11410.21,11412.25,11305.38,11381.78,6574062.63
2019081013,11400.04,11451.63,11357,11410.21,6764706.26
2019081012,11357.74,11422.81,11250,11400.04,15435229.4
2019081011,11870.97,11871.69,11170,11357.74,34837428.79
2019081010,11888.51,11893.94,11850,11870.97,1450611.25
2019081009,11840.01,11888.51,11840,11888.51,1108107
2019081008,11813.69,11882.91,11813.68,11840.01,924384.16
2019081007,11808.71,11850.08,11790.64,11813.69,999829.98
2019081006,11834.57,11874.25,11794.3,11808.71,2459776.06
2019081005,11794.75,11874.98,11788.9,11834.57,2105874.62
2019081004,11832.54,11834,11793,11794.75,1380869.26
2019081003,11785.69,11835,11757.03,11832.54,3310823.06
2019081002,11897.98,11908.04,11750.27,11785.69,5712048.16
2019081001,11924.07,11928.53,11866.93,11897.98,2678113.43
2019081000,11856.1,11969.99,11856.1,11924.07,7644760.82
2019080923,11824.77,11886.3,11824.76,11856.1,2771326.91
2019080922,11909.89,11945,11822,11824.77,6058224.94
2019080921,11874.86,11910,11852.42,11909.89,4861757.3
2019080920,11812.46,11886.78,11794.2,11874.86,4750081.72
2019080919,11818.39,11895.37,11785.62,11812.46,8531566.35
2019080918,11769.97,11829.39,11765.36,11818.39,5997597.42
2019080917,11760,11778.84,11720,11769.97,5228380.73
2019080916,11715.02,11836.76,11660,11760,7012723.04
2019080915,11763.77,11763.77,11696.69,11715.02,4945952.83
2019080914,11805,11822.58,11652.62,11763.77,6866587.84
2019080913,11745.98,11870,11745.97,11805,7709444.07
2019080912,11686.71,11764.72,11660,11745.98,4741423.19
2019080911,11685.46,11753.47,11675.81,11686.71,2887950.66
2019080910,11740.01,11785.96,11651.89,11685.46,5674100.05
2019080909,11813.49,11830.66,11684.07,11740.01,5472754.67
2019080908,11830,11962.96,11779.45,11813.49,9141094.43
2019080907,11840.01,11855.96,11776,11830,6969216.1
2019080906,11840.95,11847.35,11781,11840.01,3572765.14
2019080905,11880.85,11885,11807.66,11840.95,3976712.17
2019080904,11860.51,11914.99,11860.01,11880.85,2735131.92
2019080903,11909.98,11935,11837,11860.51,3698367.19
2019080902,11881.15,11910,11852.58,11909.98,3900084.66
2019080901,11958.58,11959,11860.04,11881.15,5669197.68
2019080900,11981,12040,11887,11958.58,14645013.73
2019080823,11814.39,12050,11810.02,11981,20940522.54
2019080822,11714.9,11850,11713.24,11814.39,7711742.15
2019080821,11595.99,11740,11587.04,11714.9,8793999.62
2019080820,11560.61,11600,11483.03,11595.99,6561718.82
2019080819,11624.98,11647.68,11501.55,11560.61,8982289.64
2019080818,11561,11635,11500,11624.98,6116424.88
2019080817,11702.27,11725,11451,11561,18515937.16
2019080816,11673.85,11765,11638.74,11702.27,7024052.49
2019080815,11700.01,11749.06,11666.68,11673.85,6190605.47
2019080814,11678.96,11736.6,11620.11,11700.01,9881446.63
2019080813,11841.97,11848.14,11661.44,11678.96,8776210.9
2019080812,11806.77,11909.81,11730.04,11841.97,7903232.19
2019080811,11834.13,11907.14,11782,11806.77,4991162.2
2019080810,11860.21,11869.97,11805.36,11834.13,2573897.96
2019080809,11896.52,11934,11826.87,11860.21,2553986.41
2019080808,11914,11974.44,11869.87,11896.52,3531317.03
2019080807,11830.21,11914,11782.24,11914,2727359.73
2019080806,11920,11923.82,11740.01,11830.21,7052850.66
2019080805,11939.97,11943.8,11880.32,11920,2330197.29
2019080804,11949.68,11966.89,11856.02,11939.97,3998240.25
2019080803,11921.85,11999,11918.1,11949.68,5902906.46
2019080802,11887.98,11948.79,11874.17,11921.85,3189592.5
2019080801,11958.31,11963.51,11847,11887.98,4869061.43
2019080800,11975.03,12020,11860.19,11958.31,7031280.05
2019080723,11969.07,12020,11827,11975.03,12042607.66
2019080722,11929.13,12041.97,11880.18,11969.07,15810367.97
2019080721,11859.99,12088,11828.32,11929.13,16547238.47
2019080720,11767.72,11950,11611.71,11859.99,23342574.79
2019080719,11722.83,11785,11650.01,11767.72,7481193.36
2019080718,11775.03,11807.93,11715,11722.83,6578609.51
2019080717,11639.99,11776.38,11605.59,11775.03,7984898.49
2019080716,11654.17,11693.42,11400,11639.99,15523701.83
2019080715,12066.27,12093.32,11600,11654.17,23688302.31
2019080714,12026.72,12098.35,12011.21,12066.27,13755793.45
2019080713,11773,12147,11773,12026.72,35394160.86
2019080712,11718.79,11778.33,11695.97,11773,5757984.92
2019080711,11615,11725,11550.27,11718.79,4966182.76
2019080710,11604.02,11674.08,11604.02,11615,2517517.89
2019080709,11548.62,11634.47,11491.43,11604.02,2452427.28
2019080708,11516.68,11588.01,11446.71,11548.62,3472075.38
2019080707,11611.62,11615.3,11506.23,11516.68,3365797.54
2019080706,11590.2,11661.31,11558.16,11611.62,2328247.58
2019080705,11677.85,11709.8,11571.9,11590.2,3571960.02
2019080704,11624.97,11699,11590.01,11677.85,5613918.88
2019080703,11622.61,11646.54,11550,11624.97,3684680.7
2019080702,11518.22,11661.59,11518.21,11622.61,8664734.46
2019080701,11463.01,11568.99,11444,11518.22,9329018.22
2019080700,11465.49,11500,11366.26,11463.01,8845058.2
2019080623,11302.86,11486.55,11187,11465.49,11292526.37
2019080622,11356.13,11399.99,11205,11302.86,13541299.08
2019080621,11650.91,11665.47,11285.84,11356.13,25947511.35
2019080620,11693.9,11730,11599.18,11650.91,8106105.79
2019080619,11742.66,11756.12,11623.8,11693.9,8964976.26
2019080618,11696.28,11742.66,11693.74,11742.66,6467517.02
2019080617,11774.97,11834.41,11690,11696.28,10154582.34
2019080616,11700.77,11793,11678,11774.97,7847953.21
2019080615,11729.13,11750,11674.2,11700.77,7565602.53
2019080614,11797.98,11797.98,11664.48,11729.13,7243267.4
2019080613,11668,11804.77,11619.96,11797.98,8567370.53
2019080612,11767.54,11783.97,11530.45,11668,14931236.53
2019080611,11735.86,11831.24,11660.01,11767.54,9631660.69
2019080610,12239.97,12320.4,11598.41,11735.86,30942141.31
2019080609,12208,12275.01,12208,12239.97,4569958.01
2019080608,12199,12276.92,12185.13,12208,4736260.54
2019080607,12139.83,12292.8,12138.64,12199,15909236.53
2019080606,11798.77,12188.8,11791.7,12139.83,26397572.74
2019080605,11670,11798.77,11666.73,11798.77,4511586.11
2019080604,11669,11677.57,11623,11670,3786137.12
2019080603,11650,11700,11620,11669,3082604.22
2019080602,11666.91,11670.74,11565.3,11650,10373249.97
2019080601,11755,11779.05,11581.16,11666.91,12784149.59
2019080600,11819.49,11820,11684.91,11755,5938670.8
